_id,platform,brand,review_id,rating,review_content,review_date,sentiment,categories,products_services,produits_ou_services
68090338d5010c2a8b2903ba,trustpilot,orange,31c1a711-75b5-4e35-9569-52024ccdf985,1,"J écris pour la 3 troisième fois sur ce siteMême problème toujours non résolu (non réception des appels des autres opérateurs) Et cerise sur le gâteau , ce matin je  découvre que mon fix est hors service et pas de connexion.J ai appelé , la réponse cette fois ci: ""vous n êtes pas la seule à avoir ce problème !!!!"" ""Attendez""!! J attends depuis le 02/10 soit plus de 19 jours d attente!!!!!!Combien de jour dois je attendre pour un simple problème de fix ADSL! Orange= arnaqueAllah iyakhod fikom el he9Cela est un vrai témoignage authentique , (j ai rien contre orange). Surtout NE FAITES JAMAIS ORANGE.Je continuerai à poster jusqu'à ce que mon problème sois réglé",2023-10-20,negative,"['Défaillance technique persistante', 'Expérience client dégradée']","['ADSL', 'téléphonie mobile', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903bb,trustpilot,orange,5e15f65d-75a4-473e-b472-15c6efcdda75,1,"la connexion mobile chez Orange Maroc est catastrophique par rapport au autres opérateurs, ils disent que j'ai 11go de connexion par mois et je pense que ce n'est pas vrai vu qu'elles s'épuisent rapidement par rapport à iam alors que le débit est très lent. je déconseille",2023-10-17,negative,['Expérience client dégradée'],['téléphonie mobile'],
68090338d5010c2a8b2903bc,trustpilot,orange,7780d14a-4833-4686-8a8c-bf13ecda62a6,1,"je vous déconseille Orange comme ADSL, débit très faible ,un support technique insupportable, tu peux rester 45min sans reponse, mais si tu fait appel sur le service entreprise meme pas 2 min qqun te répond, ADSL Maroc telecom était plus stable que la leur vraiment null. je vais résilier",2023-10-10,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'satisfaction générale / recommandation']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903bd,trustpilot,orange,9486cf2c-a835-44ed-b1ba-5bc4c7836df6,1,"j'ai demandé une ligne ADSL et j'ai du attendre presque 12 jours pour que le travail soit fait, le pire c'est que le débit est trop faible, maintenant que je cherche à résilier la contrat, Orange Maroc essaie de gagner du temps par des messages mensongères, une entreprise de nuls",2023-09-25,negative,"['Expérience client dégradée', 'Problème administratif', 'Manque de transparence']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903be,trustpilot,orange,faaf0e3d-3a85-4032-aa7c-b403713d4322,1,"C'est inadmissible ! Nous avons acheté une DARBOX le 01/08/2023 avec une promotion de 50% pour les trois premiers mois. Le début a été un véritable désastre, avec une activation seulement au bout de 72 heures. Puis, à partir du 14/09, notre connexion a disparu, et il nous a fallu quatre jours et de nombreuses conversations avec le service client et les techniciens pour découvrir que nous avions soi-disant épuisé notre solde internet, alors que la publicité promettait l'illimité (une publicité mensongère). Je travaille de chez moi et j'ai désespérément besoin d'une connexion. Nous avons dû attendre jusqu'au 18/10, en rechargeant à nos frais en attendant que le service soit rétabli. Aujourd'hui, on nous demande de payer la facture du troisième mois, qui était censée être de 130 DH, mais nous recevons un SMS nous indiquant que c'est finalement 249 DH. Lorsque nous demandons des explications, on nous dit qu'une réclamation sera ouverte (bien que nous n'ayons jamais d'informations à ce sujet), et quand je demande comment faire si notre ligne est coupée, la réponse est choquante : ""Appelez-nous à ce moment-là, et nous verrons ce que nous pouvons faire pour rétablir la ligne."" Quoi ?! Nous attendons toujours leur retour !La structure de votre service client est chaotique, vos processus sont mal conçus, et votre équipe ne maîtrise pas le métier de la relation client. On a l'impression de traiter avec des robots !",2023-10-12,negative,"['Manque de transparence', 'Défaillance technique persistante', 'Problème administratif', 'Expérience client dégradée']","['Box 4G / Dar Box', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903bf,trustpilot,orange,f68d5a33-1327-4438-baf4-9c6bf7b18a5f,1,Service nul les techniciens non compétant et se sont pas professionnelsOn est en 2023 et Pour installer le fibre il faut attendre plus qu’mois et aucune réponse jusqu’à maintenant Je regrette de pas choisir Maroc Telecom,2023-10-10,negative,"['Expérience client dégradée', 'Défaillance technique persistante', 'Manque de transparence']","['fibre optique', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903c0,trustpilot,orange,d3094322-482f-45ed-99be-4c488904eaf6,1,Date de l'expérience: 07 octobre 2023,2023-10-07,neutre,['hors sujet / non pertinent'],[],
68090338d5010c2a8b2903c1,trustpilot,orange,48742aa5-e141-4906-92fe-33b49ea6aa4b,1,"Un service technique Nul Des techniciens optant pour le bricolage, à chaque intervention chez un voisin, ils deconnectent mon câble pour résoudre le problème du voisin , donc faut appeler le centre qui répond après 15 à 20 minutes pour dire à la fin : on va vous résoudre l'incident sous 48 h . LES INCIDENTS CHAQUE MOIS !!!!! De la M..r.deDe plus : SMS pour demander à régler l'échéance est très très offensif. C NUL ORANGE ، vous êtes AMATEURS",2023-10-04,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'Manque de transparence', 'Problème administratif']","['fibre optique', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903c2,trustpilot,orange,ebba4753-1cd2-469e-a333-a831a8c2c477,1,Ancien client Orange Nul Orange 2 pts fin de contrat aout 23Nul INWI  1 pts Moyen IAM Maroc télécom 3 ptsLe choix entre Borgne avec et sans lunette et  aveugle Faîte votre choix !,2023-08-01,negative,"['satisfaction générale / recommandation', 'Expérience client dégradée']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903c3,trustpilot,orange,113f6e65-723c-4a7e-b650-8c6160a87bc8,1,"Opérateur nulMoi j'ai regretté le changement iam vers orange aucun service technique parfois 30 minutes d'attente ou plus, impossible de les joindre, ça fait un mois que le problème n'est toujours pas résolu. Vraiment je compte revenir à iam ou inwi.",2023-09-27,negative,"['Expérience client dégradée', 'Défaillance technique persistante']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903c4,trustpilot,orange,ff4684e9-ae5a-46dc-9759-1061d8614410,1,"un service après vente NUL !j'ai un abonnement fibre optique, la connexion tombe en panne de temps à autre et le rétablissement de la connexion prend des fois une SEMAINE ! c'est injuste, un service technique non présent. JE NE SUIS PAS SATSFAIT DE VOTRE SERVICE",2023-09-26,negative,"['Expérience client dégradée', 'Défaillance technique persistante', 'services transverses (SAV, service client, facturation)']",['fibre optique'],
68090338d5010c2a8b2903c5,trustpilot,orange,01269f72-22f3-4d4a-b11e-63e4e10849b5,1,"Moi j'ai regretté le changement iam vers orange aucun service technique, impossible de les joindre, le fixe ne reçois pas les appels Iam, ça fait un mois que le problème n'est toujours pas résolu. Vraiment je compte revenir à iam.",2023-09-23,negative,"['Expérience client dégradée', 'Défaillance technique persistante']","['téléphonie fixe', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903c6,trustpilot,orange,1654e4ee-3bf2-4865-a385-1defbec46bed,1,"Des techniciens incompétents ils ont installé une connexion fibre à mon voisin (apt 394 Bayti 6 Sala al jadida) et ont utilisé notre cable à nous (apt 391) pour le raccordement, nous sommes restés sans connexion internet pe'dant des jours, du vrai bricolage et foutage de geueule.",2023-09-22,negative,"['Défaillance technique persistante', 'Expérience client dégradée']",['fibre optique'],
68090338d5010c2a8b2903c7,trustpilot,orange,d5931fdd-9392-485d-af2e-40aa631be675,1,La connexion Wi-Fi ADSL 20mega de orange est très mauvais. Le service de orange m'a vraiment déçu.Je vous invite à vous désabonner de orange. Avec leur slogan'' votre réclamation est en cours de traitement '' très nul comme service.,2023-09-16,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'satisfaction générale / recommandation']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903c8,trustpilot,orange,236de616-29dd-4bbf-b956-ae0568ff728a,1,Comment j'ai effectué une recharge 06/09/23 de 30 dh pour un mois sur les réseaux sociaux *6 et de puis hier j'ai pas la main de me concentrer comme quoi le solde et épuisé??pour moi c'est de vols tachafaret et on plus c'est pas la première fois.... Je veux d'être appelé auprès d'Orange ou bien je vais changer l'opérateur pour le fix aussi je vais passer chez inwi et je vais ramener toute ma famille même les personnes qui ont les abonnement mobiles mon mari maman et les autres....😡🤬😡😡,2023-09-16,negative,"['Manque de transparence', 'Expérience client dégradée']","['téléphonie mobile', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903c9,trustpilot,orange,56b3788d-1551-4fe8-a656-a76009186370,1,"J'ai transféré ma ligne IAM à Orange et c'était une mauvaise décision. Au début du premier mois le debit était nul puis, j'ai eu des coupures qui pouvaient durer jusqu'à une semaine, et la dernière fois, cela a duré plus d'un mois. J'ai fait plusieurs réclamations, mais ils ne m'ont pas répondu. Je veux juste resilier ma ligne mais je n'ai reçu aucun retour, à part la facture que je dois payer même... c'est honteux d'avoir un tel service.. la galere avec internet",2023-07-14,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'Manque de transparence', 'Problème administratif']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903ca,trustpilot,orange,ddc24119-7e5d-41a9-8f4f-a803de4a678a,1,"Je suis déçu par le service d'installation de la fibre d'Orange. J'attendais une installation en moins de 48 heures selon leurs dires ,mais cela n'a pas été le cas, et il n'y a eu aucune communication de leur part pour s'excuser, c’est vraiment malheureux",2023-09-01,negative,"['Manque de transparence', 'Expérience client dégradée']","['fibre optique', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903cb,trustpilot,orange,935c98f3-5066-49a2-a348-8efcbacbc08b,1,Très nul comme réseau je suis en dar box wifi 6 et je galère pour juste jouer sur ps4 et sur mon téléphone difficile de regarder un film tout les 1 minutes je dois attendre et je débranche dar box des millions de fois toujours le même problème..  plus jamais je choisis ça la orange nul je préfère orange de paris bon réseau bientôt fini m vacances ici Maroc.. donc vivement la France,2023-07-07,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'satisfaction générale / recommandation']",['Box 4G / Dar Box'],
68090338d5010c2a8b2903cc,trustpilot,orange,f16d893e-f4b1-4350-97ca-d04a464c0528,1,Date de l'expérience: 03 septembre 2023,2023-09-03,neutre,['hors sujet / non pertinent'],[],
68090338d5010c2a8b2903cd,trustpilot,orange,f2d47a09-8aec-46ca-8470-c13269a5ee12,1,"Par 2 fois, installation chez un voisin et couper mon câble. Appel sur appel promesse de traitement en urgence et bla bla bla... Orange vous en fait voir de toutes les couleurs : A éviter. Je passe chez la concurrence ça ira plus vite. 1 étoile car je ne peux pas mettre 0.",2023-08-25,negative,"['Expérience client dégradée', 'Problème administratif', 'satisfaction générale / recommandation']","['fibre optique', 'ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903ce,trustpilot,orange,84b02d90-e575-4eb8-a6ab-f5132309f14d,1,"Nul ! Ni service client ni service aprés vente , débit adsl mediocre.Mauvaise expérience!",2023-07-03,negative,"['Expérience client dégradée', 'satisfaction générale / recommandation', 'services transverses (SAV, service client, facturation)']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903cf,trustpilot,orange,9e38db5f-9abb-4ced-9806-2e543214c85b,1,"Abonné depuis le 20 juin 2023 à l'ADSL Orange, ma box n'a jamais fonctionné. J'ai fait 4 réclamations. Aucun technicien n'est venu. 2 mois après toujours pas d'internet Orange Maroc. Orange m'a menacé de poursuites si je ne payais pas les factures. Honteux. Incompétence. Je vais résilier, seule solution. Maroc Télécom m'avait prévenu. Orange c'est moins cher mais vous n'aurez pas d'internet. C'est la réalité. Avec une telle concurrence, IAM a de beaux jours devant lui et n'est pas prêt de baisser ses prix de fibre. IAM peut dire merci à Orange. Fuyez Orange. Ne vous laissez pas convaincre de faire une portabilité par un commercial Orange. Vous le regretterez",2023-08-14,negative,"['Défaillance technique persistante', 'Problème administratif', 'Expérience client dégradée', 'satisfaction générale / recommandation', 'Manque de transparence']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d0,trustpilot,orange,5464636e-9c9a-493a-b544-4388282b6648,1,bonsoir essayons ensemble de résilier ce bordure,2023-08-14,negative,"['Problème administratif', 'Expérience client dégradée']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d1,trustpilot,orange,8cea0d1b-f0c9-41ab-ba85-64496cda1405,1,Ce sont des arnaqueurs et leurs service aussi bien que technicien que des commerciaux ils n'arrêtent pas de contourner et mentir pour faire tourner le client depuis le  25/07/2023 j'attends quand me fasse le déménagement de la fibre optique le technicien est intervenu et n'a pas pu tirer le câble du boîtier pour s'esquiver du problème il a menti en disant que l'adresse était erronée et depuis je n'arrête pas de faire des réclamations toujours rien en me disant qu'ils vont traiter mes réclamations d'urgence . Quel urgence bravo pour votre service qui est nul et en plus on paye un service qui n'est pas dû franchement je déconseille les gens à s'abonner à orange c'est vraiment honteux de ne pouvoir traiter un problème pareil en 2023 🤔,2023-08-10,negative,"['Manque de transparence', 'Défaillance technique persistante', 'Problème administratif', 'Expérience client dégradée', 'satisfaction générale / recommandation']","['fibre optique', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d2,trustpilot,orange,be553613-1db7-45e2-9367-0393cd100895,1,Service nul ! Pour la souscription le technicien vient 48h après la demande pour un déménagement demande faite ça fait 13 jours et sans retour et quand je contacte le service client le conseiller me dit vous n’étiez pas joignable or c’est totalement FAUX !,2023-08-09,negative,"['Expérience client dégradée', 'Problème administratif']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d3,trustpilot,orange,54a18f17-fd91-45dd-a8c7-20c58f6a9eee,2,Ils ont mit 1semaine pour l’installer pour un adsl 20mega je capte pas que 14 mégas le Ping est plus élevé que Maroc télécom,2023-07-31,negative,"['Défaillance technique persistante', 'Expérience client dégradée']",['ADSL'],
68090338d5010c2a8b2903d4,trustpilot,orange,7e97f37d-c64b-4d39-bbc1-b9014304a10c,1,"Voleur comme beaucoup de MRE ma recherche 499dh ne marche plus et je ne peux plus aller sur Internet, j'ai été déconnecté 2 fois du tchat et ignoré sur WhatsApp quand j'ai posé la question, 100go pour 500dh c'est abusé alors qu'avec win by inwi l'année dernière j'avais 70go pour 179dh bande de voleur",2023-07-18,negative,"['Expérience client dégradée', 'Manque de transparence']","['téléphonie mobile', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d5,trustpilot,orange,e3c5fceb-7d2b-4579-bfe6-ac119a76b189,1,"Le service client est là juste pour la forme et le protocole, aucune aide pour le client! Jai payé internet adsl 20mo de vitesse et je ne reçois que 3mo et ce depuis des mois et malgré les centaines de réclamations, cest absurde!",2023-07-26,negative,"['Expérience client dégradée', 'Défaillance technique persistante']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d6,trustpilot,orange,f6d034f2-84f2-4f15-ba25-f810e43ad88f,1,j'ai acheté une recharge a 500 dh qui est censé me donner internet illimité pedant 30 jours. après seulement 10 jours cela ce coupe automatiquement sans aucune raison. après une longue discussion avec leur service technique ils me disent que apparemment ce ne serait pas illimité mais que il y aurait une limite de 100go. Ce qui signifie que leur publicité était mensongère . Car en avance je me suis assuré de demander au vendeur officiel de orange si c'était illimité et il me la assuré en plus de toutes les affiches ou c'était écrit. Au final cela est inadmissible pour une aussi grosse entreprise tel que orange !,2023-07-25,negative,"['Manque de transparence', 'Expérience client dégradée']","['téléphonie mobile', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d7,trustpilot,orange,cb6940f1-e3f4-428b-9366-92026c3776d3,1,"CHER Orange MAROC, J'AI JAMAIS VU UN SERVICE AUTANT NUL QUE CELUI DE VOTRE OPÉRATEUR. Service client nul et qualité nul. J'étais un client ADSL Maroc Telecom depuis plus de 16 ans, quand je rencontre des problèmes la réponse est tjrs au delà de 48h et parfois le jour même, cette année j'ai pris une décision que j'ai regretté le moment ou j'ai switché vers Orange maroc qui propose une connexion adsl 20 mega de débit a un prix un peu moins chère que Maroc Telecom. Donc j'ai contacté un commercial on à fait les démarches... Le lendemain matin la ligne avait Switché vers Orange j'ai branché le routeur tout est nickel, mais j'ai découvert que deja je ne profite pas de tout le débit je reçois que 15 mégas et en téléchargement le débit ne dépasse pas 1000kbs/sec. J'ai contacté le service client et ils m'ont dit que c'est juste pour le début que ça va se régler rapidement. Mais rien de se qui est promis n'est arrivé...Après quelques mois le débit ne cesse pas de descendre ainsi les coupures d'internet. Et a chaque fois que je contacte votre service client que du bla bla... Et ""notre service technique va vous contacter"". Mais personne m'a contacté et ça plus de 4 mois que j'attends ce service technique de m'appeler, et a chaque fois je fais une réclamation/relance, c'est le même bla bla... Jusqu'à que votre service client a mus mon numéro dans une liste noire ou je sais pas.. parce que j'essaie de vous contacter avec un autre téléphone vous y répondez, mais quand je vous appelle depuis mon numéro j'ai aucune réponse. Donc j'ai décidé de retourner vers Maroc Telecom que je recommande a tous. Comme on le dit en darija ""3nd rkhso tkhli nesso"" @OrangeMaroc A NE PAS RECOMMANDÉ TU AURAS QUE LE CASSE TÊTE AVEC LEURS SERVICES POURRI ET NUL.JE RECOMMANDE A PERSONNE.",2023-01-18,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'Manque de transparence', 'satisfaction générale / recommandation']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d8,trustpilot,orange,02dee8c6-b4be-4f8b-89af-51ab0d0d8250,1,service client médiocre catastrophique sue des mensonges on ne traite rien ils ignorent les demandes et réclamations première réclamation a propos d'un beug dans l'application rt la 2 eme réclamation a propos de la réduction fibre pour les membres de fondation M6 des FAR mais ils ignorent et la facture est arrivée sans réduction donc je ne sais pas vomment c'edt élu le meilleur service client de l'année ....,2023-07-21,negative,"['Expérience client dégradée', 'Manque de transparence', 'Problème administratif']","['fibre optique', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903d9,trustpilot,orange,86ae7312-0159-4f92-8a75-b3f0e407b4d6,2,Date de l'expérience: 17 juillet 2023,2023-07-17,neutre,['hors sujet / non pertinent'],[],
68090338d5010c2a8b2903da,trustpilot,orange,a4ac2573-23a4-41f6-8bfe-f378b4aebcfa,1,J ai la box chez orange et 70% du temps j ai une mauvaise connexion voir très mauvaise ! Alors que j habite à quelques mètre de plusieurs antennes wifi …Quand j appel le service client on ne veux pas que je parle au service technique. On me dit qu’on va me rappeler mais personne ne me rappelle et le problème perdure. La première année ça marchait très bien mais la depuis 1 an c’est n importe quoi j ai le sentiment de payer un service qui ne fonctionne pas je vais donc résilier c’est dommage car ils vont perdre un client et moi l argent investi dans la box et la mise en service (et c était pas donné !),2023-07-06,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'Problème administratif']","['Box 4G / Dar Box', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903db,trustpilot,orange,27c58d3a-5cef-4428-929d-241f92b8276e,1,Un de vos techniciens prestatires sont venus dans mon immeuble ont débrancher les fils du boîtier puis sont partis les laissant ainsi. On appelle pour faire mes sans suite. Service technique au Maroc Casablanca vraiment incompétent et service client orange ils respectent tous le même discours sans solution ni moyen de contacter vos prestataires. Changer de prestataire.,2023-06-30,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'services transverses (SAV, service client, facturation)']",['fibre optique'],
68090338d5010c2a8b2903dc,trustpilot,orange,5b22e9ad-1783-4d4c-9aaf-a3f98796d967,1,"Très déçu du service mailing, incompétent, manque d'analyse et de compréhension, ils savent qu'envoyer des emails type  qui ne répondaient  pas à la demande, j'ai galéré pour arrêter  mon abonnement . Après réalisation ils ont réactivé ma ligne avec l'abonnement et voilà la surprise un mois de plus  sans utilisation de ma part à ce jour pas de réponses à ma dernière réclamationJe ne suis pas satisfairte  suite ce cette ignorence Solution : changer votre staff. Bien formé l'équipe mettez en place un service qualité competant  et des responsable  disponible  ....  Vous méritez un zéro",2023-03-18,negative,"['Expérience client dégradée', 'Problème administratif', 'Manque de transparence']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903dd,trustpilot,orange,4b40a441-73e3-47a9-b76b-83ac49d799da,1,"Réseau de qualité médiocre , service client chacun donne son avis sur le problème aucune solution après la description du problème J'ai un Dar Box avec une connexion décevante et qui te  donne envie de jeter la Box depuis le 20 éme étage Pas de solutions proposées !!!",2023-06-25,negative,"['Défaillance technique persistante', 'Expérience client dégradée']","['Box 4G / Dar Box', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903de,trustpilot,orange,ee7949b2-9315-4487-b29b-a0bfb89508b8,1,"Je ne peux pas avoir une personne réelle pour lui communiquer mon problème, c est absurde, j ai appelé le 121 mais rien, le bot whatsapp est nul....... ils ont vraiment empecher tout contact réel avec leurs clients, je suis même parti à une de leur agence, et ils m'ont dit d'appeler le 121, mais n'y a t-il personne avec qui parler ou quoi?",2023-06-13,negative,"['Expérience client dégradée', 'Manque de transparence']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903df,trustpilot,orange,2550724c-58f8-4acb-ba29-77742f865fbd,1,"Un service client, qui n'en a que le nom. Aucun réel service, ni personne de compétent.Impossible à présent de les joindre par téléphone, 30mn d'attente sur le chat de leur page web, mais au moins quelqu'un qui répond sur le chat Facebook.Voilà 48H dans connexion fibre, 2 réclamations transmises au service technique et toujours aucune intervention, ni appel, ni email, rien !Quand on demande le délai de traitement d'une réclamation... pas de réponse.Personne ne sait rien...Je vais donc refaire ce que j'ai fais il y a 2 ans quand j'ai demandé le déménagement de mon abonnement, et que cela a pris quasiment 3 semaines: Je vais contacter le CEO de Orange Maroc sur un réseau social professionel et lui raconter ma mésaventure et comme par miracle en 45mn cela sera réglé.C'est affligeant de devoir en arriver là... et Orange MA n'est pas la seule société à avoir un service client fantôme... c'est un sport national !",2023-06-09,negative,"['Expérience client dégradée', 'Défaillance technique persistante', 'Manque de transparence']","['fibre optique', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903e0,trustpilot,orange,afe6ab50-560d-4e2e-8db3-9259ad26f895,1,"Depuis 15 jours je demande déménagement ,la reponce au niveau d'agence: ton compte n'affiche pas déménagement il y a un problème  il faut voir avec service client par téléphone et quand je l'appelle ils me demande de réclamer au niveau d'agence on a pas l'accès ...,va et viens plus que 7 fois à l'agence sans réaction et plus que 10 appels et personne n'arrive  à me résoudre le problème c'est une catastrophe leur service après vente ,alors on a rester sans internet et téléphone depuis deux semaines, et ils ne veulent pas effectuer  la résiliation ni resoudre le problème malgré tout ça on va payer un service qu'on n à pas utiliser comment appel ça....",2023-05-22,negative,"['Problème administratif', 'Expérience client dégradée', 'Défaillance technique persistante']","['services transverses (SAV, service client, facturation)', 'ADSL', 'téléphonie mobile']",
68090338d5010c2a8b2903e1,trustpilot,orange,1977f9cf-edcf-4ed3-be4a-4c8473ba2a0a,1,"J ai change mon adsl  maroc telecom  aux orange après une démarchage commerciale  porte à porte  a sidi yahia gharb ,malheureusement  depuis l activation  adsl orange  j ai pas  de réception  d appel  téléphone  fixe malgré  plusieurs  relance  aux services  client  rien à régler  aujourd'hui  25 jours",2023-06-04,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'Problème administratif']","['ADSL', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903e2,trustpilot,orange,8fb9c1cf-6141-4664-9313-9c4b048f01a9,1,Je ne peux pas jouer un seul match palyoff ou rivals sans que ça bug cest vraiment insupportable et comme par hasard quand je tombe sur des mecs nul avec des team full regular je bug mais quand je tombe sur des mecs trop forts je big pas. C vrm de la m****,2023-06-03,negative,"['Défaillance technique persistante', 'Expérience client dégradée']",['IPTV / télévision'],
68090338d5010c2a8b2903e3,trustpilot,orange,58d8fee9-8672-4868-b444-4255479f8bec,1,"Un service non fiable et je regrette vraiment de les avoir fait confiance. On nous a installer depuis des jours sans activation. C'est n'est pas le box que nous voulons mais le service. On est en télétravail. Malgrès le fait qu'on est pas activé, on ne peut pas annulé le service parce que ce n'est pas activé. On ne peut même pas annulé ce le service qu'on ne nous donne pas. En gros on est obligé de patienter 1 mois pour avoir le service. Et que pensez-vous des gens qui sont en télétravail ? quel arnaque vous faites, service médiocre",2023-05-23,negative,"['Expérience client dégradée', 'Manque de transparence', 'Problème administratif']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903e4,trustpilot,orange,da527fb4-fbf3-47e0-8a43-1944438dcd56,1,"service après vente nul .La première fois pour installé la fibre même pas 24 heures ,et pour un déménagement il faut attendre entre 48h et 7 jours , quand tu demande un service au niveau d'agence il vous demande d'appeler le service client et voila encore la catastrophe  une appel qui dure plus de 15min sans réponse a plusieurs reprise et....... je recommande pas",2023-05-29,negative,"['Expérience client dégradée', 'services transverses (SAV, service client, facturation)', 'satisfaction générale / recommandation']",['fibre optique'],
68090338d5010c2a8b2903e5,trustpilot,orange,48090960-5f84-463a-9153-2e7504ad4f95,1,DES ESCROCS SERVICE NUL  TECHNICIEN QUI NE RESPECT PAS LE DÉLAI D'INSTALLATION SANS EXPLICATIONS NI RETOUR VERS LES CLIENTS.JE VOUS CONSEILLE JAMAIS,2023-05-17,negative,"['Expérience client dégradée', 'Manque de transparence']","['services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903e6,trustpilot,orange,80eb1da3-3d47-4003-82fc-1752f2b0acca,1,"Rien ne marche. Le call center te racrochent quand ils savent rien !!!!!!!Le routeur wifi6 ne fonctionne pas. Le service au téléphone ne savent rien, ni les gens aux agences. Tout le monde est inutile.On demande le remboursement, mais meme pour ca le formulaire n'est pas complet. Le comble est que le service au téléphone se lancent les balles et finissent pas racrocher quand ils ne savent rien !!!",2023-05-23,negative,"['Défaillance technique persistante', 'Expérience client dégradée', 'services transverses (SAV, service client, facturation)']","['fibre optique', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903e7,trustpilot,orange,80a848c4-d8a0-419f-95ea-e306720be879,1,"Achat de puces ORANGE à l'Aéroport de CASABLANCA.Mauvaise programmation de l'une des deux puces.Pas de téléphone sur une !BonjourATTENTION    lors de mon arrivée à CASABLANCA   j'ai acheté deux puces pour le téléphone de mon épouse et moi même.Nous venons de constater que seul une puce est validée en Téléphone ! pour la data c'est ok.L'opératrice c'est donc trompée lors de mon achat ( deux fois 20 € )J'ai réclamé près d'une agence ORANGE , ""mais madame je ne peux rien faire ! pas possible de corriger ""  Conclusion EVITER  ORANGE !bon voyage quand même",2023-04-26,negative,"['Expérience client dégradée', 'Problème administratif', 'Manque de transparence']",['téléphonie mobile'],
68090338d5010c2a8b2903e8,trustpilot,orange,de3ccdfb-005b-4f8e-bd81-b5c3ae0fb3ed,1,"Eviter Orange Maroc a tout prix !!!Orange refuse de remettre mon numero après faute de résiliation et me demande de payer une somme de 400 dhs pour récupérer mon numéro dans les 48 prochaines heures. Le temps s'écoule et on me refuse de remettre mon numéro. Un mensonge claire, et une incompétence",2023-04-28,negative,"['Manque de transparence', 'Problème administratif', 'Expérience client dégradée']","['téléphonie mobile', 'services transverses (SAV, service client, facturation)']",
68090338d5010c2a8b2903e9,trustpilot,orange,0d7c4073-354b-440b-9b0e-71da8470ddc3,1,"Le service client le plus médiocre que j'ai jamais vu. J'ai souscrit à un nouvel abonnement il y a 25 jours. Tout d'abord, ils m'ont vendu leur routeur pour 200 Dhs, une semaine plus tard, ils ont envoyé un technicien pour faire l'installation, et maintenant 20 jours se sont écoulés sans que mon abonnement soit activé malgré plus de 8 appels à leur service client. A éviter sincèrement",2023-04-20,negative,"['Expérience client dégradée', 'Problème administratif', 'Manque de transparence']","['services transverses (SAV, service client, facturation)']",
